"","year","sex","ethnicity","drug","response"
"2580",2011,"Female","Hispanic","Cocaine","Yes"
"2581",2011,"Male","Black","Cocaine","Yes"
"2582",2011,"Male","Black","Cocaine","Yes"
"2583",2011,"Male","White","Cocaine","Yes"
"2584",2011,"Female","Black","Cocaine","Yes"
"2585",2011,"Female","White","Cocaine","Yes"
"2586",2011,"Male","White","Cocaine","Yes"
"2587",2011,"Female","White","Cocaine","Yes"
"2588",2011,"Male","Other/Multiracial","Cocaine","Yes"
"2589",2011,"Female","Black","Cocaine","Yes"
"2590",2011,"Male","Hispanic","Cocaine","Yes"
"2591",2011,"Male","White","Cocaine","Yes"
"2592",2011,"Male","White","Cocaine","Yes"
"2593",2011,"Male","Hispanic","Cocaine","Yes"
"2594",2011,"Female","White","Cocaine","Yes"
"2595",2011,"Female","Black","Cocaine","Yes"
"2596",2011,"Male","Black","Cocaine","Yes"
"2597",2011,"Male","White","Cocaine","Yes"
"2598",2011,"Female","Hispanic","Cocaine","Yes"
"2599",2011,"Female","Black","Cocaine","Yes"
"2600",2011,"Male","Hispanic","Cocaine","Yes"
"2601",2011,"Male","White","Cocaine","Yes"
"2602",2011,"Female","Hispanic","Cocaine","Yes"
"2603",2011,"Male","Black","Cocaine","Yes"
"2604",2011,"Female","White","Cocaine","Yes"
"2605",2011,"Male","Hispanic","Cocaine","Yes"
"2606",2011,"Male","Black","Cocaine","Yes"
"2607",2011,"Male","White","Cocaine","Yes"
"2608",2011,"Male","White","Cocaine","Yes"
"2609",2011,"Male","Other/Multiracial","Cocaine","Yes"
"2610",2011,"Male","Hispanic","Cocaine","Yes"
"2611",2011,"Male","Black","Cocaine","Yes"
"2612",2011,"Female","White","Cocaine","Yes"
"2613",2011,"Female","Black","Cocaine","Yes"
"2614",2011,"Male","Black","Cocaine","Yes"
"2615",2011,"Female","Black","Cocaine","Yes"
"2616",2011,"Female","White","Cocaine","Yes"
"2617",2011,"Female","White","Cocaine","Yes"
"2618",2011,"Female","Black","Cocaine","Yes"
"2619",2011,"Male","White","Cocaine","Yes"
"2620",2011,"Female","Black","Cocaine","Yes"
"2621",2011,"Male","White","Cocaine","Yes"
"2622",2011,"Male","Other/Multiracial","Cocaine","Yes"
"2623",2011,"Male","White","Cocaine","Yes"
"2624",2011,"Male","White","Cocaine","Yes"
"2625",2011,"Male","White","Cocaine","Yes"
"2626",2011,"Male","Black","Cocaine","Yes"
"2627",2011,"Female","White","Cocaine","Yes"
"2628",2011,"Male","Black","Cocaine","Yes"
"2629",2011,"Male","White","Cocaine","Yes"
"2630",2011,"Female","Hispanic","Cocaine","Yes"
"2631",2011,"Male","White","Cocaine","Yes"
"2632",2011,"Male","Hispanic","Cocaine","Yes"
"2633",2011,"Female","Hispanic","Cocaine","Yes"
"2634",2011,"Male","Black","Cocaine","Yes"
"2635",2011,"Female","Black","Cocaine","Yes"
"2636",2011,"Female","Black","Cocaine","Yes"
"2637",2011,"Female","White","Cocaine","Yes"
"2638",2011,"Male","Hispanic","Cocaine","Yes"
"2639",2011,"Female","White","Cocaine","Yes"
"2640",2011,"Female","Black","Cocaine","Yes"
"2641",2011,"Female","White","Cocaine","Yes"
"2642",2011,"Female","Other/Multiracial","Cocaine","Yes"
"2643",2011,"Male","Hispanic","Cocaine","Yes"
"2644",2011,"Male","White","Cocaine","Yes"
"2645",2011,"Male","Black","Cocaine","Yes"
"2646",2011,"Male","White","Cocaine","Yes"
"2647",2011,"Male","White","Cocaine","Yes"
"2648",2011,"Male","White","Cocaine","Yes"
"2649",2011,"Male","Black","Cocaine","Yes"
"2650",2011,"Female","White","Cocaine","Yes"
"2651",2011,"Female","Black","Cocaine","Yes"
"2652",2011,"Male","White","Cocaine","Yes"
"2653",2011,"Male","Asian","Cocaine","Yes"
"2654",2011,"Female","Black","Cocaine","Yes"
"2655",2011,"Male","Black","Cocaine","Yes"
"2656",2011,"Female","White","Cocaine","Yes"
"2657",2011,"Male","Black","Cocaine","Yes"
"2658",2011,"Male","Black","Cocaine","Yes"
"2659",2011,"Female","White","Cocaine","Yes"
"2660",2011,"Male","White","Cocaine","Yes"
"2661",2011,"Male","Black","Cocaine","Yes"
"2662",2011,"Female","White","Cocaine","Yes"
"2663",2011,"Female","White","Cocaine","Yes"
"2664",2011,"Female","White","Cocaine","Yes"
"2665",2011,"Female","White","Cocaine","Yes"
"2666",2011,"Female","Black","Cocaine","Yes"
"2667",2011,"Male","Black","Cocaine","Yes"
"2668",2011,"Male","Black","Cocaine","Yes"
"2669",2011,"Male","Other/Multiracial","Cocaine","Yes"
"2670",2011,"Male","White","Cocaine","Yes"
"2671",2011,"Female","Hispanic","Cocaine","Yes"
"2672",2011,"Male","Hispanic","Cocaine","Yes"
"2673",2011,"Female","White","Cocaine","Yes"
"2674",2011,"Male","White","Cocaine","Yes"
"2675",2011,"Male","White","Cocaine","Yes"
"2676",2011,"Male","Hispanic","Cocaine","Yes"
"2677",2011,"Male","Other/Multiracial","Cocaine","Yes"
"2678",2011,"Female","White","Cocaine","Yes"
"2679",2011,"Male","Black","Cocaine","Yes"
"2680",2011,"Male","White","Cocaine","Yes"
"2681",2011,"Male","White","Cocaine","Yes"
"2682",2011,"Female","Hispanic","Cocaine","Yes"
"2683",2011,"Male","White","Cocaine","Yes"
"2684",2011,"Male","Hispanic","Cocaine","Yes"
"2685",2011,"Male","White","Cocaine","Yes"
"2686",2011,"Male","Black","Cocaine","Yes"
"2687",2011,"Male","White","Cocaine","Yes"
"2688",2011,"Female","Black","Cocaine","Yes"
"2689",2011,"Male","Black","Cocaine","Yes"
"2690",2011,"Female","Black","Cocaine","Yes"
"2691",2011,"Male","Black","Cocaine","Yes"
"2692",2011,"Female","White","Cocaine","Yes"
"2693",2011,"Female","Hispanic","Cocaine","Yes"
"2694",2011,"Female","Hispanic","Cocaine","Yes"
"2695",2011,"Male","Other/Multiracial","Cocaine","Yes"
"2696",2011,"Male","Black","Cocaine","Yes"
"2697",2011,"Male","Hispanic","Cocaine","Yes"
"2698",2011,"Male","White","Cocaine","Yes"
"2699",2011,"Male","Hispanic","Cocaine","Yes"
"2700",2011,"Male","Other/Multiracial","Cocaine","Yes"
"2701",2011,"Female","Black","Cocaine","Yes"
"2702",2011,"Female","White","Cocaine","Yes"
"2703",2011,"Female","Black","Cocaine","Yes"
"2704",2011,"Male","White","Cocaine","Yes"
"2705",2011,"Female","Asian","Cocaine","Yes"
"2706",2011,"Male","White","Cocaine","Yes"
"2707",2011,"Female","Black","Cocaine","Yes"
"2708",2011,"Male","White","Cocaine","Yes"
"2709",2011,"Female","Hispanic","Cocaine","Yes"
"2710",2011,"Male","White","Cocaine","Yes"
"2711",2011,"Male","White","Cocaine","Yes"
"2712",2011,"Male","Hispanic","Cocaine","Yes"
"2713",2011,"Male","Hispanic","Cocaine","Yes"
"2714",2011,"Female","White","Cocaine","Yes"
"2715",2011,"Male","White","Cocaine","Yes"
"2716",2011,"Male","White","Cocaine","Yes"
"2717",2011,"Female","White","Cocaine","Yes"
"2718",2011,"Female","Hispanic","Cocaine","Yes"
"2719",2011,"Male","Hispanic","Cocaine","Yes"
"2720",2011,"Female","White","Cocaine","Yes"
"2721",2011,"Male","White","Cocaine","Yes"
"2722",2011,"Female","White","Cocaine","Yes"
"2723",2011,"Male","Other/Multiracial","Cocaine","Yes"
"2724",2011,"Male","White","Cocaine","Yes"
"2725",2011,"Female","Asian","Cocaine","Yes"
"2726",2011,"Female","Black","Cocaine","Yes"
"2727",2011,"Female","Black","Cocaine","Yes"
"2728",2011,"Female","Hispanic","Cocaine","Yes"
"2729",2011,"Male","Other/Multiracial","Cocaine","Yes"
"2730",2011,"Male","White","Cocaine","Yes"
"2731",2011,"Female","White","Cocaine","Yes"
"2732",2011,"Female","Other/Multiracial","Cocaine","Yes"
"2733",2011,"Female","Black","Cocaine","Yes"
"2734",2011,"Female","Black","Cocaine","Yes"
"2735",2011,"Male","Hispanic","Cocaine","Yes"
"2736",2011,"Male","Black","Cocaine","Yes"
"2737",2011,"Female","White","Cocaine","Yes"
"2738",2011,"Male","White","Cocaine","Yes"
"2739",2011,"Male","Black","Cocaine","Yes"
"2740",2011,"Male","Black","Cocaine","Yes"
"2741",2011,"Female","Hispanic","Cocaine","Yes"
"2742",2011,"Male","Other/Multiracial","Cocaine","Yes"
"2743",2011,"Male","White","Cocaine","Yes"
"2744",2011,"Male","White","Cocaine","Yes"
"2745",2011,"Male","Black","Cocaine","Yes"
"2746",2011,"Female","White","Cocaine","Yes"
"2747",2011,"Male","Other/Multiracial","Cocaine","Yes"
"2748",2011,"Male","Black","Cocaine","Yes"
"2749",2011,"Female","Black","Cocaine","Yes"
"2750",2011,"Male","Black","Cocaine","Yes"
"2751",2011,"Male","White","Cocaine","Yes"
"2752",2011,"Male","White","Cocaine","Yes"
"2753",2011,"Female","White","Cocaine","Yes"
"2754",2011,"Male","Black","Cocaine","Yes"
"2755",2011,"Male","Black","Cocaine","Yes"
"2756",2011,"Female","White","Cocaine","Yes"
"2757",2011,"Male","Black","Cocaine","Yes"
"2758",2011,"Male","Black","Cocaine","Yes"
"2759",2011,"Male","Black","Cocaine","Yes"
"2760",2011,"Male","White","Cocaine","Yes"
"2761",2011,"Female","Black","Cocaine","Yes"
"2762",2011,"Male","White","Cocaine","Yes"
"2763",2011,"Female","Black","Cocaine","Yes"
"2764",2011,"Male","White","Cocaine","Yes"
"2765",2011,"Male","White","Cocaine","Yes"
"2766",2011,"Female","White","Cocaine","Yes"
"2767",2011,"Male","White","Cocaine","Yes"
"2768",2011,"Female","White","Cocaine","Yes"
"2769",2011,"Female","White","Cocaine","Yes"
"2770",2011,"Male","Hispanic","Cocaine","Yes"
"2771",2011,"Male","White","Cocaine","Yes"
"2772",2011,"Male","White","Cocaine","Yes"
"2773",2011,"Male","White","Cocaine","Yes"
"2774",2011,"Female","White","Cocaine","Yes"
"2775",2011,"Male","Hispanic","Cocaine","Yes"
"2776",2011,"Male","White","Cocaine","Yes"
"2777",2011,"Male","White","Cocaine","Yes"
"2778",2011,"Male","White","Cocaine","Yes"
"2779",2011,"Male","White","Cocaine","Yes"
"2780",2011,"Female","White","Cocaine","Yes"
"2781",2011,"Male","White","Cocaine","Yes"
"2782",2011,"Male","Black","Cocaine","Yes"
"2783",2011,"Male","White","Cocaine","Yes"
"2784",2011,"Female","Other/Multiracial","Cocaine","Yes"
"2785",2011,"Male","Hispanic","Cocaine","Yes"
"2786",2011,"Female","Hispanic","Cocaine","Yes"
"2787",2011,"Male","Hispanic","Cocaine","Yes"
"2788",2011,"Male","Black","Cocaine","Yes"
"2789",2011,"Female","Black","Cocaine","Yes"
"2790",2011,"Female","White","Cocaine","Yes"
"2791",2011,"Male","Black","Cocaine","Yes"
"2792",2011,"Male","White","Cocaine","Yes"
"2793",2011,"Female","Black","Cocaine","Yes"
"2794",2011,"Female","White","Cocaine","Yes"
"2795",2011,"Male","White","Cocaine","Yes"
"2796",2011,"Female","White","Cocaine","Yes"
"2797",2011,"Female","Hispanic","Cocaine","Yes"
"2798",2011,"Male","White","Cocaine","Yes"
"2799",2011,"Male","Black","Cocaine","Yes"
"2800",2011,"Male","Black","Cocaine","Yes"
"2801",2011,"Male","Other/Multiracial","Cocaine","Yes"
"2802",2011,"Male","Black","Cocaine","Yes"
"2803",2011,"Male","White","Cocaine","Yes"
"2804",2011,"Male","Hispanic","Cocaine","Yes"
"2805",2011,"Female","White","Cocaine","Yes"
"2806",2011,"Male","White","Cocaine","Yes"
"2807",2011,"Male","White","Cocaine","Yes"
"2808",2011,"Female","White","Cocaine","Yes"
"2809",2011,"Male","White","Cocaine","Yes"
"2810",2011,"Female","Black","Cocaine","Yes"
"2811",2011,"Female","Hispanic","Cocaine","Yes"
"2812",2011,"Female","Black","Cocaine","Yes"
"2813",2011,"Female","White","Cocaine","Yes"
"2814",2011,"Male","Other/Multiracial","Cocaine","Yes"
"2815",2011,"Female","White","Cocaine","Yes"
"2816",2011,"Female","White","Cocaine","Yes"
"2817",2011,"Male","Hispanic","Cocaine","Yes"
"2818",2011,"Male","White","Cocaine","Yes"
"2819",2011,"Male","White","Cocaine","Yes"
"2820",2011,"Female","White","Cocaine","Yes"
"2821",2011,"Female","White","Cocaine","Yes"
"2822",2011,"Male","White","Cocaine","Yes"
"2823",2011,"Female","White","Cocaine","Yes"
"2824",2011,"Male","White","Cocaine","Yes"
"2825",2011,"Male","Black","Cocaine","Yes"
"2826",2011,"Male","White","Cocaine","Yes"
"2827",2011,"Male","White","Cocaine","Yes"
"2828",2011,"Female","White","Cocaine","Yes"
"2829",2011,"Female","Hispanic","Cocaine","Yes"
"2830",2011,"Male","White","Cocaine","Yes"
"2831",2011,"Male","White","Cocaine","Yes"
"2832",2011,"Female","White","Cocaine","Yes"
"2833",2011,"Male","White","Cocaine","Yes"
"2834",2011,"Male","White","Cocaine","Yes"
"2835",2011,"Female","White","Cocaine","Yes"
"2836",2011,"Female","White","Cocaine","Yes"
"2837",2011,"Female","Black","Cocaine","Yes"
"2838",2011,"Female","Other/Multiracial","Cocaine","Yes"
"2839",2011,"Male","White","Cocaine","Yes"
"2840",2011,"Female","White","Cocaine","Yes"
"2841",2011,"Male","Black","Cocaine","Yes"
"2842",2011,"Female","Hispanic","Cocaine","Yes"
"2843",2011,"Female","Other/Multiracial","Cocaine","Yes"
"2844",2011,"Female","Asian","Cocaine","Yes"
"2845",2011,"Male","Other/Multiracial","Cocaine","Yes"
"2846",2011,"Female","White","Cocaine","Yes"
"2847",2011,"Female","Asian","Cocaine","Yes"
"2848",2011,"Male","White","Cocaine","Yes"
"2849",2011,"Female","White","Cocaine","Yes"
"2850",2011,"Female","Other/Multiracial","Cocaine","Yes"
"2851",2011,"Male","Black","Cocaine","Yes"
"2852",2011,"Male","Hispanic","Cocaine","Yes"
"2853",2011,"Male","White","Cocaine","Yes"
"2854",2011,"Male","White","Cocaine","Yes"
"2855",2011,"Female","White","Cocaine","Yes"
"2856",2011,"Male","White","Cocaine","Yes"
"2857",2011,"Male","Asian","Cocaine","Yes"
"2858",2011,"Female","Black","Cocaine","Yes"
"2859",2011,"Male","White","Cocaine","Yes"
"2860",2011,"Female","White","Cocaine","Yes"
"2861",2011,"Male","Hispanic","Cocaine","Yes"
"2862",2011,"Male","White","Cocaine","Yes"
"2863",2011,"Male","White","Cocaine","Yes"
"2864",2011,"Female","White","Cocaine","Yes"
"2865",2011,"Male","Black","Cocaine","Yes"
"2866",2011,"Male","White","Cocaine","Yes"
"2867",2011,"Male","White","Cocaine","Yes"
"2868",2011,"Male","Hispanic","Cocaine","Yes"
"2869",2011,"Male","Black","Cocaine","Yes"
"2870",2011,"Male","Hispanic","Cocaine","Yes"
"2871",2011,"Male","Hispanic","Cocaine","Yes"
"2872",2011,"Male","Black","Cocaine","Yes"
"2873",2011,"Male","White","Cocaine","Yes"
"2874",2011,"Male","White","Cocaine","Yes"
"2875",2011,"Male","Black","Cocaine","Yes"
"2876",2011,"Male","White","Cocaine","Yes"
"2877",2011,"Female","White","Cocaine","Yes"
"2878",2011,"Female","White","Cocaine","Yes"
"2879",2011,"Female","White","Cocaine","Yes"
"2880",2011,"Female","White","Cocaine","Yes"
"2881",2011,"Male","Black","Cocaine","Yes"
"2882",2011,"Male","White","Cocaine","Yes"
"2883",2011,"Male","White","Cocaine","Yes"
"2884",2011,"Male","White","Cocaine","Yes"
"2885",2011,"Male","White","Cocaine","Yes"
"2886",2011,"Male","Hispanic","Cocaine","Yes"
"2887",2011,"Female","White","Cocaine","Yes"
"2888",2011,"Male","Other/Multiracial","Cocaine","Yes"
"2889",2011,"Male","White","Cocaine","Yes"
"2890",2011,"Male","Black","Cocaine","Yes"
"2891",2011,"Male","White","Cocaine","Yes"
"2892",2011,"Female","Black","Cocaine","Yes"
"2893",2011,"Male","White","Cocaine","Yes"
"2894",2011,"Male","Black","Cocaine","Yes"
"2895",2011,"Male","Asian","Cocaine","Yes"
"2896",2011,"Female","Black","Cocaine","Yes"
"2897",2011,"Male","White","Cocaine","Yes"
"2898",2011,"Male","Hispanic","Cocaine","Yes"
"2899",2011,"Male","White","Cocaine","Yes"
"2900",2011,"Female","White","Cocaine","Yes"
"2901",2011,"Male","White","Cocaine","Yes"
"2902",2011,"Male","Other/Multiracial","Cocaine","Yes"
"2903",2011,"Male","Hispanic","Cocaine","Yes"
"2904",2011,"Male","White","Cocaine","Yes"
"2905",2011,"Male","Black","Cocaine","Yes"
"2906",2011,"Male","Hispanic","Cocaine","Yes"
"2907",2011,"Male","White","Cocaine","Yes"
"2908",2011,"Female","Hispanic","Cocaine","Yes"
"2909",2011,"Male","Black","Cocaine","Yes"
"2910",2011,"Male","Black","Cocaine","Yes"
"2911",2011,"Male","White","Cocaine","Yes"
"2912",2011,"Male","Black","Cocaine","Yes"
"2913",2011,"Male","Hispanic","Cocaine","Yes"
"2914",2011,"Male","White","Cocaine","Yes"
"2915",2011,"Male","Black","Cocaine","Yes"
"2916",2011,"Female","White","Cocaine","Yes"
"2917",2011,"Female","White","Cocaine","Yes"
"2918",2011,"Male","White","Cocaine","Yes"
"2919",2011,"Male","Asian","Cocaine","Yes"
"2920",2011,"Male","White","Cocaine","Yes"
"2921",2011,"Female","White","Cocaine","Yes"
"2922",2011,"Male","Black","Cocaine","Yes"
"2923",2011,"Female","Black","Cocaine","Yes"
"2924",2011,"Male","White","Cocaine","Yes"
"2925",2011,"Male","White","Cocaine","Yes"
"2926",2011,"Female","Black","Cocaine","Yes"
"2927",2011,"Male","Black","Cocaine","Yes"
"2928",2011,"Male","Hispanic","Cocaine","Yes"
"2929",2011,"Male","Black","Cocaine","Yes"
"2930",2011,"Female","White","Cocaine","Yes"
"2931",2011,"Female","Other/Multiracial","Cocaine","Yes"
"2932",2011,"Male","White","Cocaine","Yes"
"2933",2011,"Male","White","Cocaine","Yes"
"2934",2011,"Male","Black","Cocaine","Yes"
"2935",2011,"Male","White","Cocaine","Yes"
"2936",2011,"Female","White","Cocaine","Yes"
"2937",2011,"Male","Other/Multiracial","Cocaine","Yes"
"2938",2011,"Male","White","Cocaine","Yes"
"2939",2011,"Female","Hispanic","Cocaine","Yes"
"2940",2011,"Male","Hispanic","Cocaine","Yes"
"2941",2011,"Male","Hispanic","Cocaine","Yes"
"2942",2011,"Female","Black","Cocaine","Yes"
"2943",2011,"Male","White","Cocaine","Yes"
"2944",2011,"Male","White","Cocaine","Yes"
"2945",2011,"Male","Black","Cocaine","Yes"
"2946",2011,"Male","Black","Cocaine","Yes"
"2947",2011,"Male","Asian","Cocaine","Yes"
"2948",2011,"Male","Hispanic","Cocaine","Yes"
"2949",2011,"Male","White","Cocaine","Yes"
"2950",2011,"Male","White","Cocaine","Yes"
"2951",2011,"Female","White","Cocaine","Yes"
"2952",2011,"Male","White","Cocaine","Yes"
"2953",2011,"Male","White","Cocaine","Yes"
"2954",2011,"Female","White","Cocaine","Yes"
"2955",2011,"Male","Hispanic","Cocaine","Yes"
"2956",2011,"Male","Black","Cocaine","Yes"
"2957",2011,"Male","White","Cocaine","Yes"
"2958",2011,"Male","White","Cocaine","Yes"
"2959",2011,"Female","White","Cocaine","Yes"
"2960",2011,"Female","Hispanic","Cocaine","Yes"
"2961",2011,"Female","White","Cocaine","Yes"
"2962",2011,"Male","White","Cocaine","Yes"
"2963",2011,"Female","Asian","Cocaine","Yes"
"2964",2011,"Male","White","Cocaine","Yes"
"2965",2011,"Female","Black","Cocaine","Yes"
"2966",2011,"Female","White","Cocaine","Yes"
"2967",2011,"Female","White","Cocaine","Yes"
"2968",2011,"Male","White","Cocaine","Yes"
"2969",2011,"Male","White","Cocaine","Yes"
"2970",2011,"Female","White","Cocaine","Yes"
"2971",2011,"Female","White","Cocaine","Yes"
"2972",2011,"Male","White","Cocaine","Yes"
"2973",2011,"Male","Black","Cocaine","Yes"
"2974",2011,"Female","Black","Cocaine","Yes"
"2975",2011,"Male","White","Cocaine","Yes"
"2976",2011,"Male","Hispanic","Cocaine","Yes"
"2977",2011,"Male","Hispanic","Cocaine","Yes"
"2978",2011,"Male","White","Cocaine","Yes"
"2979",2011,"Female","White","Cocaine","Yes"
"2980",2011,"Male","Black","Cocaine","Yes"
"2981",2011,"Male","Hispanic","Cocaine","Yes"
"2982",2011,"Male","White","Cocaine","Yes"
"2983",2011,"Male","Hispanic","Cocaine","Yes"
"2984",2011,"Male","Other/Multiracial","Cocaine","Yes"
"2985",2011,"Female","Hispanic","Cocaine","Yes"
"2986",2011,"Male","Hispanic","Cocaine","Yes"
"2987",2011,"Female","White","Cocaine","Yes"
"2988",2011,"Male","Hispanic","Cocaine","Yes"
"2989",2011,"Female","White","Cocaine","Yes"
"2990",2011,"Male","Hispanic","Cocaine","Yes"
"2991",2011,"Male","White","Cocaine","Yes"
"2992",2011,"Male","Hispanic","Cocaine","Yes"
"2993",2011,"Male","Asian","Cocaine","Yes"
"2994",2011,"Male","White","Cocaine","Yes"
"2995",2011,"Female","White","Cocaine","Yes"
"2996",2011,"Male","Black","Cocaine","Yes"
"2997",2011,"Male","Asian","Cocaine","Yes"
"2998",2011,"Male","Black","Cocaine","Yes"
"2999",2011,"Male","Black","Cocaine","Yes"
"3000",2011,"Male","Hispanic","Cocaine","Yes"
"3001",2011,"Female","Hispanic","Cocaine","Yes"
"3002",2011,"Female","Black","Cocaine","Yes"
"3003",2011,"Female","Black","Cocaine","Yes"
"3004",2011,"Male","White","Cocaine","Yes"
"3005",2011,"Male","White","Cocaine","Yes"
"3006",2011,"Male","White","Cocaine","Yes"
"3007",2011,"Female","White","Cocaine","Yes"
"3008",2011,"Male","White","Cocaine","Yes"
"3009",2011,"Male","White","Cocaine","Yes"
"3010",2011,"Male","Other/Multiracial","Cocaine","Yes"
"3011",2011,"Female","White","Cocaine","Yes"
"3012",2011,"Male","Hispanic","Cocaine","Yes"
"3013",2011,"Male","White","Cocaine","Yes"
"3014",2011,"Male","White","Cocaine","Yes"
"3015",2011,"Female","Other/Multiracial","Cocaine","Yes"
"3016",2011,"Male","Black","Cocaine","Yes"
"3017",2011,"Male","White","Cocaine","Yes"
"3018",2011,"Female","Asian","Cocaine","Yes"
"3019",2011,"Female","White","Cocaine","Yes"
"3020",2011,"Male","Black","Cocaine","Yes"
"3021",2011,"Male","White","Cocaine","Yes"
"3022",2011,"Female","Hispanic","Cocaine","Yes"
"3023",2011,"Female","Hispanic","Cocaine","Yes"
"3024",2011,"Male","Black","Cocaine","Yes"
"3025",2011,"Male","Black","Cocaine","Yes"
"3026",2011,"Male","Black","Cocaine","Yes"
"3027",2011,"Female","White","Cocaine","Yes"
"3028",2011,"Male","Black","Cocaine","Yes"
"3029",2011,"Male","Asian","Cocaine","Yes"
"3030",2011,"Female","White","Cocaine","Yes"
"3031",2011,"Male","White","Cocaine","Yes"
"3032",2011,"Male","White","Cocaine","Yes"
"3033",2011,"Male","Other/Multiracial","Cocaine","Yes"
"3034",2011,"Male","Hispanic","Cocaine","Yes"
"3035",2011,"Male","White","Cocaine","Yes"
"3036",2011,"Male","Hispanic","Cocaine","Yes"
"3037",2011,"Male","White","Cocaine","Yes"
"3038",2011,"Female","Black","Cocaine","Yes"
"3039",2011,"Male","Black","Cocaine","Yes"
"3040",2011,"Male","Black","Cocaine","Yes"
"3041",2011,"Female","Hispanic","Cocaine","Yes"
"3042",2011,"Female","White","Cocaine","Yes"
"3043",2011,"Male","White","Cocaine","Yes"
"3044",2011,"Male","Hispanic","Cocaine","Yes"
"3045",2011,"Female","White","Cocaine","Yes"
"3046",2011,"Male","Hispanic","Cocaine","Yes"
"3047",2011,"Male","Black","Cocaine","Yes"
"3048",2011,"Male","Black","Cocaine","Yes"
"3049",2011,"Female","White","Cocaine","Yes"
"3050",2011,"Male","Black","Cocaine","Yes"
"3051",2011,"Male","White","Cocaine","Yes"
"3052",2011,"Male","White","Cocaine","Yes"
"3053",2011,"Female","Black","Cocaine","Yes"
"3054",2011,"Male","White","Cocaine","Yes"
"3055",2011,"Male","Hispanic","Cocaine","Yes"
"3056",2011,"Female","White","Cocaine","Yes"
"3057",2011,"Female","White","Cocaine","Yes"
"3058",2011,"Male","Black","Cocaine","Yes"
"3059",2011,"Male","White","Cocaine","Yes"
"3060",2011,"Male","Other/Multiracial","Cocaine","Yes"
"3061",2011,"Male","Black","Cocaine","Yes"
"3062",2011,"Female","White","Cocaine","Yes"
"3063",2011,"Female","White","Cocaine","Yes"
"3064",2011,"Male","Black","Cocaine","Yes"
"3065",2011,"Male","Black","Cocaine","Yes"
"3066",2011,"Male","White","Cocaine","Yes"
"3067",2011,"Female","Black","Cocaine","Yes"
"3068",2011,"Female","White","Cocaine","Yes"
"3069",2011,"Female","White","Cocaine","Yes"
"3070",2011,"Female","White","Cocaine","Yes"
"3071",2011,"Male","White","Cocaine","Yes"
"3072",2011,"Female","Hispanic","Cocaine","Yes"
"3073",2011,"Male","Asian","Cocaine","Yes"
"3074",2011,"Female","Asian","Cocaine","Yes"
"3075",2011,"Male","Hispanic","Cocaine","Yes"
"3076",2011,"Male","Black","Cocaine","Yes"
"3077",2011,"Female","White","Cocaine","Yes"
"3078",2011,"Female","White","Cocaine","Yes"
"3079",2011,"Female","White","Cocaine","Yes"
"3080",2011,"Male","Other/Multiracial","Cocaine","Yes"
"3081",2011,"Female","Black","Cocaine","Yes"
"3082",2011,"Male","Asian","Cocaine","Yes"
"3083",2011,"Male","Asian","Cocaine","Yes"
"3084",2011,"Male","White","Cocaine","Yes"
"3085",2011,"Female","Hispanic","Cocaine","Yes"
"3086",2011,"Female","White","Cocaine","Yes"
"3087",2011,"Male","Hispanic","Cocaine","Yes"
"3088",2011,"Male","Black","Cocaine","Yes"
"3089",2011,"Male","Black","Cocaine","Yes"
"3090",2011,"Male","White","Cocaine","Yes"
"3091",2011,"Male","Asian","Cocaine","Yes"
"3092",2011,"Male","Black","Cocaine","Yes"
"3093",2011,"Male","White","Cocaine","Yes"
"3094",2011,"Male","Other/Multiracial","Cocaine","Yes"
"3095",2011,"Male","White","Cocaine","Yes"
"3096",2011,"Male","Black","Cocaine","Yes"
"3097",2011,"Female","Hispanic","Cocaine","Yes"
"3098",2011,"Female","Asian","Cocaine","Yes"
"3099",2011,"Male","White","Cocaine","Yes"
"3100",2011,"Male","White","Cocaine","Yes"
"3101",2011,"Male","Hispanic","Cocaine","Yes"
"3102",2011,"Male","White","Cocaine","Yes"
"3103",2011,"Male","White","Cocaine","Yes"
"3104",2011,"Female","White","Cocaine","Yes"
"3105",2011,"Male","White","Cocaine","Yes"
"3106",2011,"Male","White","Cocaine","Yes"
"3107",2011,"Male","White","Cocaine","Yes"
"3108",2011,"Male","White","Cocaine","Yes"
"3109",2011,"Male","Hispanic","Cocaine","Yes"
"3110",2011,"Male","White","Cocaine","Yes"
"3111",2011,"Female","Black","Cocaine","Yes"
"3112",2011,"Male","White","Cocaine","Yes"
"3113",2011,"Male","White","Cocaine","Yes"
"3114",2011,"Female","Black","Cocaine","Yes"
"3115",2011,"Male","Black","Cocaine","Yes"
"3116",2011,"Male","White","Cocaine","Yes"
"3117",2011,"Female","Hispanic","Cocaine","Yes"
"3118",2011,"Male","Hispanic","Cocaine","Yes"
